audio_id,target_id,canonical_hash,primary_focus,protocol_id,goal_title,protocol_entry_title
0ea5487c229a,LIGHT_CLEAR,9643489feab1b4bf169a8b36f6797eb4905082e2898629bded82a42a7dae2efc,BRIGHTNESS,TIMBRE_STYLE,"현재의 편안한 힘 사용은 유지하면서, 음량을 더 키우지 않고 더 밝고 선명한 음색 만들기",가볍게 또렷하게 이어보기
0ea5487c229a,WARM_FULL,9643489feab1b4bf169a8b36f6797eb4905082e2898629bded82a42a7dae2efc,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 따뜻하고 풍성한 소리 만들기,음량 없이 중음 밀도 유지하기
0ea5487c229a,AIRY_DELICATE,9643489feab1b4bf169a8b36f6797eb4905082e2898629bded82a42a7dae2efc,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 섬세하게 이어가기,작은 강도로 섬세하게 이어보기
0ea5487c229a,INTENSE_DISTINCT,9643489feab1b4bf169a8b36f6797eb4905082e2898629bded82a42a7dae2efc,STYLE,TIMBRE_STYLE,음량을 키우지 않고 표현으로 선명도 높이기,음량 없이 표현으로 선명도 높이기
0ea5487c229a,RECOMMEND_FOR_ME,9643489feab1b4bf169a8b36f6797eb4905082e2898629bded82a42a7dae2efc,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 따뜻하고 풍성한 소리 만들기,음량 없이 중음 밀도 유지하기
0f26db696e8e,DENSE_SOLID,34d89b509a2b1b73fe0a0ef60f88ec36b820801aa3f7c83405bcce02d133a4c3,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 단단하고 밀도 있는 소리 만들기,음량을 키우지 않고 밀도 유지하기
0f26db696e8e,BRIGHT_CLEAR,34d89b509a2b1b73fe0a0ef60f88ec36b820801aa3f7c83405bcce02d133a4c3,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 밝고 선명한 소리 만들기,발음으로 선명함 만들기
0f26db696e8e,SOFT_SWEET,34d89b509a2b1b73fe0a0ef60f88ec36b820801aa3f7c83405bcce02d133a4c3,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 부드럽고 자연스럽게 구절 이어가기,짧은 구절을 부드럽게 이어보기
0f26db696e8e,LIGHT_CLEAR,34d89b509a2b1b73fe0a0ef60f88ec36b820801aa3f7c83405bcce02d133a4c3,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 가볍고 맑은 소리 만들기,가볍게 또렷하게 이어보기
0f26db696e8e,WARM_FULL,34d89b509a2b1b73fe0a0ef60f88ec36b820801aa3f7c83405bcce02d133a4c3,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 따뜻하고 풍성한 소리 만들기,음량 없이 중음 밀도 유지하기
0f26db696e8e,AIRY_DELICATE,34d89b509a2b1b73fe0a0ef60f88ec36b820801aa3f7c83405bcce02d133a4c3,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 섬세하게 이어가기,작은 강도로 섬세하게 이어보기
0f26db696e8e,INTENSE_DISTINCT,34d89b509a2b1b73fe0a0ef60f88ec36b820801aa3f7c83405bcce02d133a4c3,STYLE,TIMBRE_STYLE,음량을 키우지 않고 표현으로 선명도 높이기,음량 없이 표현으로 선명도 높이기
0f26db696e8e,RECOMMEND_FOR_ME,34d89b509a2b1b73fe0a0ef60f88ec36b820801aa3f7c83405bcce02d133a4c3,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 부드럽고 자연스럽게 구절 이어가기,짧은 구절을 부드럽게 이어보기
10d07cc48c55,DENSE_SOLID,60304c51b1f22c9507c4e686487b962ae9d7bfcc263a73f2abef8639533f1b79,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 단단하고 밀도 있는 소리 만들기,음량을 키우지 않고 밀도 유지하기
10d07cc48c55,BRIGHT_CLEAR,60304c51b1f22c9507c4e686487b962ae9d7bfcc263a73f2abef8639533f1b79,BRIGHTNESS,TIMBRE_STYLE,"현재의 편안한 힘 사용은 유지하면서, 음량을 더 키우지 않고 더 밝고 선명한 음색 만들기",발음으로 선명함 만들기
10d07cc48c55,SOFT_SWEET,60304c51b1f22c9507c4e686487b962ae9d7bfcc263a73f2abef8639533f1b79,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 부드럽고 자연스럽게 구절 이어가기,짧은 구절을 부드럽게 이어보기
10d07cc48c55,LIGHT_CLEAR,60304c51b1f22c9507c4e686487b962ae9d7bfcc263a73f2abef8639533f1b79,BRIGHTNESS,TIMBRE_STYLE,"현재의 편안한 힘 사용은 유지하면서, 음량을 더 키우지 않고 더 밝고 선명한 음색 만들기",가볍게 또렷하게 이어보기
10d07cc48c55,WARM_FULL,60304c51b1f22c9507c4e686487b962ae9d7bfcc263a73f2abef8639533f1b79,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 따뜻하고 풍성한 소리 만들기,음량 없이 중음 밀도 유지하기
10d07cc48c55,AIRY_DELICATE,60304c51b1f22c9507c4e686487b962ae9d7bfcc263a73f2abef8639533f1b79,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 섬세하게 이어가기,작은 강도로 섬세하게 이어보기
10d07cc48c55,INTENSE_DISTINCT,60304c51b1f22c9507c4e686487b962ae9d7bfcc263a73f2abef8639533f1b79,STYLE,TIMBRE_STYLE,음량을 키우지 않고 표현으로 선명도 높이기,음량 없이 표현으로 선명도 높이기
10d07cc48c55,RECOMMEND_FOR_ME,60304c51b1f22c9507c4e686487b962ae9d7bfcc263a73f2abef8639533f1b79,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 부드럽고 자연스럽게 구절 이어가기,짧은 구절을 부드럽게 이어보기
1387ae324719,DENSE_SOLID,61171b15ff729df3e32513c4e8789c7e982cc9de358d979577e719a1b04c9199,EFFORT,EFFORT,같은 음을 더 세게 밀지 않고 편안한 힘으로 유지하기,쉬운 음역에서 작은~중간 강도
1387ae324719,BRIGHT_CLEAR,61171b15ff729df3e32513c4e8789c7e982cc9de358d979577e719a1b04c9199,EFFORT,EFFORT,같은 음을 더 세게 밀지 않고 편안한 힘으로 유지하기,쉬운 음역에서 작은~중간 강도
1387ae324719,SOFT_SWEET,61171b15ff729df3e32513c4e8789c7e982cc9de358d979577e719a1b04c9199,EFFORT,EFFORT,같은 음을 더 세게 밀지 않고 편안한 힘으로 유지하기,쉬운 음역에서 작은~중간 강도
1387ae324719,LIGHT_CLEAR,61171b15ff729df3e32513c4e8789c7e982cc9de358d979577e719a1b04c9199,EFFORT,EFFORT,같은 음을 더 세게 밀지 않고 편안한 힘으로 유지하기,쉬운 음역에서 작은~중간 강도
1387ae324719,WARM_FULL,61171b15ff729df3e32513c4e8789c7e982cc9de358d979577e719a1b04c9199,EFFORT,EFFORT,같은 음을 더 세게 밀지 않고 편안한 힘으로 유지하기,쉬운 음역에서 작은~중간 강도
1387ae324719,AIRY_DELICATE,61171b15ff729df3e32513c4e8789c7e982cc9de358d979577e719a1b04c9199,EFFORT,EFFORT,같은 음을 더 세게 밀지 않고 편안한 힘으로 유지하기,쉬운 음역에서 작은~중간 강도
1387ae324719,INTENSE_DISTINCT,61171b15ff729df3e32513c4e8789c7e982cc9de358d979577e719a1b04c9199,EFFORT,EFFORT,같은 음을 더 세게 밀지 않고 편안한 힘으로 유지하기,쉬운 음역에서 작은~중간 강도
1387ae324719,RECOMMEND_FOR_ME,61171b15ff729df3e32513c4e8789c7e982cc9de358d979577e719a1b04c9199,EFFORT,EFFORT,같은 음을 더 세게 밀지 않고 편안한 힘으로 유지하기,쉬운 음역에서 작은~중간 강도
15f8e161f598,DENSE_SOLID,2703df39a3c11fb596bc1967524af320e3232c6f087f3a73d4201da6897bac75,REGISTER_CONNECTION,REGISTER_CONNECTION,"현재의 편안한 힘 사용은 유지하면서, 음역이 올라갈 때 끊기지 않는 연결 만들기",작은 강도로 연결 감각 만들기
15f8e161f598,BRIGHT_CLEAR,2703df39a3c11fb596bc1967524af320e3232c6f087f3a73d4201da6897bac75,REGISTER_CONNECTION,REGISTER_CONNECTION,"현재의 편안한 힘 사용은 유지하면서, 음역이 올라갈 때 끊기지 않는 연결 만들기",작은 강도로 연결 감각 만들기
15f8e161f598,SOFT_SWEET,2703df39a3c11fb596bc1967524af320e3232c6f087f3a73d4201da6897bac75,REGISTER_CONNECTION,REGISTER_CONNECTION,"현재의 편안한 힘 사용은 유지하면서, 음역이 올라갈 때 끊기지 않는 연결 만들기",작은 강도로 연결 감각 만들기
15f8e161f598,LIGHT_CLEAR,2703df39a3c11fb596bc1967524af320e3232c6f087f3a73d4201da6897bac75,REGISTER_CONNECTION,REGISTER_CONNECTION,"현재의 편안한 힘 사용은 유지하면서, 음역이 올라갈 때 끊기지 않는 연결 만들기",작은 강도로 연결 감각 만들기
15f8e161f598,WARM_FULL,2703df39a3c11fb596bc1967524af320e3232c6f087f3a73d4201da6897bac75,REGISTER_CONNECTION,REGISTER_CONNECTION,"현재의 편안한 힘 사용은 유지하면서, 음역이 올라갈 때 끊기지 않는 연결 만들기",작은 강도로 연결 감각 만들기
15f8e161f598,AIRY_DELICATE,2703df39a3c11fb596bc1967524af320e3232c6f087f3a73d4201da6897bac75,REGISTER_CONNECTION,REGISTER_CONNECTION,"현재의 편안한 힘 사용은 유지하면서, 음역이 올라갈 때 끊기지 않는 연결 만들기",작은 강도로 연결 감각 만들기
15f8e161f598,INTENSE_DISTINCT,2703df39a3c11fb596bc1967524af320e3232c6f087f3a73d4201da6897bac75,REGISTER_CONNECTION,REGISTER_CONNECTION,"현재의 편안한 힘 사용은 유지하면서, 음역이 올라갈 때 끊기지 않는 연결 만들기",작은 강도로 연결 감각 만들기
15f8e161f598,RECOMMEND_FOR_ME,2703df39a3c11fb596bc1967524af320e3232c6f087f3a73d4201da6897bac75,REGISTER_CONNECTION,REGISTER_CONNECTION,"현재의 편안한 힘 사용은 유지하면서, 음역이 올라갈 때 끊기지 않는 연결 만들기",작은 강도로 연결 감각 만들기
16b7e83c0418,DENSE_SOLID,0155346bbfc3a517ebed9fbb0398af591a497278f6a47aed7d5540d0c3e3be67,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 단단하고 밀도 있는 소리 만들기,음량을 키우지 않고 밀도 유지하기
16b7e83c0418,BRIGHT_CLEAR,0155346bbfc3a517ebed9fbb0398af591a497278f6a47aed7d5540d0c3e3be67,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 밝고 선명한 소리 만들기,발음으로 선명함 만들기
16b7e83c0418,SOFT_SWEET,0155346bbfc3a517ebed9fbb0398af591a497278f6a47aed7d5540d0c3e3be67,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 부드럽고 자연스럽게 구절 이어가기,짧은 구절을 부드럽게 이어보기
16b7e83c0418,LIGHT_CLEAR,0155346bbfc3a517ebed9fbb0398af591a497278f6a47aed7d5540d0c3e3be67,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 가볍고 맑은 소리 만들기,가볍게 또렷하게 이어보기
16b7e83c0418,WARM_FULL,0155346bbfc3a517ebed9fbb0398af591a497278f6a47aed7d5540d0c3e3be67,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 따뜻하고 풍성한 소리 만들기,음량 없이 중음 밀도 유지하기
16b7e83c0418,AIRY_DELICATE,0155346bbfc3a517ebed9fbb0398af591a497278f6a47aed7d5540d0c3e3be67,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 섬세하게 이어가기,작은 강도로 섬세하게 이어보기
16b7e83c0418,INTENSE_DISTINCT,0155346bbfc3a517ebed9fbb0398af591a497278f6a47aed7d5540d0c3e3be67,STYLE,TIMBRE_STYLE,음량을 키우지 않고 표현으로 선명도 높이기,음량 없이 표현으로 선명도 높이기
16b7e83c0418,RECOMMEND_FOR_ME,0155346bbfc3a517ebed9fbb0398af591a497278f6a47aed7d5540d0c3e3be67,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 가볍고 맑은 소리 만들기,가볍게 또렷하게 이어보기
1a0be83ce9c6,DENSE_SOLID,f76ed43de1420cd6b20bb381dbf49245d6bcc566a26a37e7d88d300efe6d717d,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 단단하고 밀도 있는 소리 만들기,음량을 키우지 않고 밀도 유지하기
1a0be83ce9c6,BRIGHT_CLEAR,f76ed43de1420cd6b20bb381dbf49245d6bcc566a26a37e7d88d300efe6d717d,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 밝고 선명한 소리 만들기,발음으로 선명함 만들기
1a0be83ce9c6,SOFT_SWEET,f76ed43de1420cd6b20bb381dbf49245d6bcc566a26a37e7d88d300efe6d717d,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 부드럽고 자연스럽게 구절 이어가기,짧은 구절을 부드럽게 이어보기
1a0be83ce9c6,LIGHT_CLEAR,f76ed43de1420cd6b20bb381dbf49245d6bcc566a26a37e7d88d300efe6d717d,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 가볍고 맑은 소리 만들기,가볍게 또렷하게 이어보기
1a0be83ce9c6,WARM_FULL,f76ed43de1420cd6b20bb381dbf49245d6bcc566a26a37e7d88d300efe6d717d,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 따뜻하고 풍성한 소리 만들기,음량 없이 중음 밀도 유지하기
1a0be83ce9c6,AIRY_DELICATE,f76ed43de1420cd6b20bb381dbf49245d6bcc566a26a37e7d88d300efe6d717d,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 섬세하게 이어가기,작은 강도로 섬세하게 이어보기
1a0be83ce9c6,INTENSE_DISTINCT,f76ed43de1420cd6b20bb381dbf49245d6bcc566a26a37e7d88d300efe6d717d,STYLE,TIMBRE_STYLE,음량을 키우지 않고 표현으로 선명도 높이기,음량 없이 표현으로 선명도 높이기
1a0be83ce9c6,RECOMMEND_FOR_ME,f76ed43de1420cd6b20bb381dbf49245d6bcc566a26a37e7d88d300efe6d717d,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 가볍고 맑은 소리 만들기,가볍게 또렷하게 이어보기
2c9d61ebb9da,DENSE_SOLID,71162feb9637a9a315a56bd7842753b18d43c83953915da594d05b49b3a90a5b,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 단단하고 밀도 있는 소리 만들기,음량을 키우지 않고 밀도 유지하기
2c9d61ebb9da,BRIGHT_CLEAR,71162feb9637a9a315a56bd7842753b18d43c83953915da594d05b49b3a90a5b,BRIGHTNESS,TIMBRE_STYLE,"현재의 편안한 힘 사용은 유지하면서, 음량을 더 키우지 않고 더 밝고 선명한 음색 만들기",발음으로 선명함 만들기
2c9d61ebb9da,SOFT_SWEET,71162feb9637a9a315a56bd7842753b18d43c83953915da594d05b49b3a90a5b,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 부드럽고 자연스럽게 구절 이어가기,짧은 구절을 부드럽게 이어보기
2c9d61ebb9da,LIGHT_CLEAR,71162feb9637a9a315a56bd7842753b18d43c83953915da594d05b49b3a90a5b,BRIGHTNESS,TIMBRE_STYLE,"현재의 편안한 힘 사용은 유지하면서, 음량을 더 키우지 않고 더 밝고 선명한 음색 만들기",가볍게 또렷하게 이어보기
2c9d61ebb9da,WARM_FULL,71162feb9637a9a315a56bd7842753b18d43c83953915da594d05b49b3a90a5b,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 따뜻하고 풍성한 소리 만들기,음량 없이 중음 밀도 유지하기
2c9d61ebb9da,AIRY_DELICATE,71162feb9637a9a315a56bd7842753b18d43c83953915da594d05b49b3a90a5b,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 섬세하게 이어가기,작은 강도로 섬세하게 이어보기
2c9d61ebb9da,INTENSE_DISTINCT,71162feb9637a9a315a56bd7842753b18d43c83953915da594d05b49b3a90a5b,STYLE,TIMBRE_STYLE,음량을 키우지 않고 표현으로 선명도 높이기,음량 없이 표현으로 선명도 높이기
2c9d61ebb9da,RECOMMEND_FOR_ME,71162feb9637a9a315a56bd7842753b18d43c83953915da594d05b49b3a90a5b,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 부드럽고 자연스럽게 구절 이어가기,짧은 구절을 부드럽게 이어보기
357eeb649bd6,DENSE_SOLID,a831f85bc6dc7d6196be15671ac5eaa9efc1e92aab8f01e36a0ed81953158403,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 단단하고 밀도 있는 소리 만들기,음량을 키우지 않고 밀도 유지하기
357eeb649bd6,BRIGHT_CLEAR,a831f85bc6dc7d6196be15671ac5eaa9efc1e92aab8f01e36a0ed81953158403,BRIGHTNESS,TIMBRE_STYLE,"현재의 편안한 힘 사용은 유지하면서, 음량을 더 키우지 않고 더 밝고 선명한 음색 만들기",발음으로 선명함 만들기
357eeb649bd6,SOFT_SWEET,a831f85bc6dc7d6196be15671ac5eaa9efc1e92aab8f01e36a0ed81953158403,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 부드럽고 자연스럽게 구절 이어가기,짧은 구절을 부드럽게 이어보기
357eeb649bd6,LIGHT_CLEAR,a831f85bc6dc7d6196be15671ac5eaa9efc1e92aab8f01e36a0ed81953158403,BRIGHTNESS,TIMBRE_STYLE,"현재의 편안한 힘 사용은 유지하면서, 음량을 더 키우지 않고 더 밝고 선명한 음색 만들기",가볍게 또렷하게 이어보기
357eeb649bd6,WARM_FULL,a831f85bc6dc7d6196be15671ac5eaa9efc1e92aab8f01e36a0ed81953158403,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 따뜻하고 풍성한 소리 만들기,음량 없이 중음 밀도 유지하기
357eeb649bd6,AIRY_DELICATE,a831f85bc6dc7d6196be15671ac5eaa9efc1e92aab8f01e36a0ed81953158403,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 섬세하게 이어가기,작은 강도로 섬세하게 이어보기
357eeb649bd6,INTENSE_DISTINCT,a831f85bc6dc7d6196be15671ac5eaa9efc1e92aab8f01e36a0ed81953158403,STYLE,TIMBRE_STYLE,음량을 키우지 않고 표현으로 선명도 높이기,음량 없이 표현으로 선명도 높이기
357eeb649bd6,RECOMMEND_FOR_ME,a831f85bc6dc7d6196be15671ac5eaa9efc1e92aab8f01e36a0ed81953158403,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 따뜻하고 풍성한 소리 만들기,음량 없이 중음 밀도 유지하기
36a7bd4286b4,DENSE_SOLID,9f2fab5c611cb21159c3a8c8071bdcb44fe23e33d850f16567dfdd703865661f,REGISTER_CONNECTION,REGISTER_CONNECTION,음역이 올라갈 때 끊기지 않는 연결 만들기,작은 강도로 연결 감각 만들기
36a7bd4286b4,BRIGHT_CLEAR,9f2fab5c611cb21159c3a8c8071bdcb44fe23e33d850f16567dfdd703865661f,REGISTER_CONNECTION,REGISTER_CONNECTION,음역이 올라갈 때 끊기지 않는 연결 만들기,작은 강도로 연결 감각 만들기
36a7bd4286b4,SOFT_SWEET,9f2fab5c611cb21159c3a8c8071bdcb44fe23e33d850f16567dfdd703865661f,REGISTER_CONNECTION,REGISTER_CONNECTION,음역이 올라갈 때 끊기지 않는 연결 만들기,작은 강도로 연결 감각 만들기
36a7bd4286b4,LIGHT_CLEAR,9f2fab5c611cb21159c3a8c8071bdcb44fe23e33d850f16567dfdd703865661f,REGISTER_CONNECTION,REGISTER_CONNECTION,음역이 올라갈 때 끊기지 않는 연결 만들기,작은 강도로 연결 감각 만들기
36a7bd4286b4,WARM_FULL,9f2fab5c611cb21159c3a8c8071bdcb44fe23e33d850f16567dfdd703865661f,REGISTER_CONNECTION,REGISTER_CONNECTION,음역이 올라갈 때 끊기지 않는 연결 만들기,작은 강도로 연결 감각 만들기
36a7bd4286b4,AIRY_DELICATE,9f2fab5c611cb21159c3a8c8071bdcb44fe23e33d850f16567dfdd703865661f,REGISTER_CONNECTION,REGISTER_CONNECTION,음역이 올라갈 때 끊기지 않는 연결 만들기,작은 강도로 연결 감각 만들기
36a7bd4286b4,INTENSE_DISTINCT,9f2fab5c611cb21159c3a8c8071bdcb44fe23e33d850f16567dfdd703865661f,REGISTER_CONNECTION,REGISTER_CONNECTION,음역이 올라갈 때 끊기지 않는 연결 만들기,작은 강도로 연결 감각 만들기
36a7bd4286b4,RECOMMEND_FOR_ME,9f2fab5c611cb21159c3a8c8071bdcb44fe23e33d850f16567dfdd703865661f,REGISTER_CONNECTION,REGISTER_CONNECTION,음역이 올라갈 때 끊기지 않는 연결 만들기,작은 강도로 연결 감각 만들기
37db691d1416,DENSE_SOLID,184362759e6a9859c7b2cbb2e48307fdd279abb9a1222765be3abb5325748c66,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 단단하고 밀도 있는 소리 만들기,음량을 키우지 않고 밀도 유지하기
