audio_id,target_id,canonical_hash,primary_focus,protocol_id,goal_title,protocol_entry_title
1387ae324719,LIGHT_CLEAR,a766a4621c7ed81686025df2270a1803b8fd3c8a6aaba8268b5a5fc36928c8d1,EFFORT,EFFORT,같은 음을 더 세게 밀지 않고 편안한 힘으로 유지하기,쉬운 음역에서 작은~중간 강도
1387ae324719,WARM_FULL,a766a4621c7ed81686025df2270a1803b8fd3c8a6aaba8268b5a5fc36928c8d1,EFFORT,EFFORT,같은 음을 더 세게 밀지 않고 편안한 힘으로 유지하기,쉬운 음역에서 작은~중간 강도
1387ae324719,AIRY_DELICATE,a766a4621c7ed81686025df2270a1803b8fd3c8a6aaba8268b5a5fc36928c8d1,EFFORT,EFFORT,같은 음을 더 세게 밀지 않고 편안한 힘으로 유지하기,쉬운 음역에서 작은~중간 강도
1387ae324719,INTENSE_DISTINCT,a766a4621c7ed81686025df2270a1803b8fd3c8a6aaba8268b5a5fc36928c8d1,EFFORT,EFFORT,같은 음을 더 세게 밀지 않고 편안한 힘으로 유지하기,쉬운 음역에서 작은~중간 강도
1387ae324719,RECOMMEND_FOR_ME,a766a4621c7ed81686025df2270a1803b8fd3c8a6aaba8268b5a5fc36928c8d1,EFFORT,EFFORT,같은 음을 더 세게 밀지 않고 편안한 힘으로 유지하기,쉬운 음역에서 작은~중간 강도
15f8e161f598,DENSE_SOLID,65afabf9f19e26b3d48c7535ffc784cca1b2600a2a3edebba4df2956a7b6e4b7,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 단단하고 밀도 있는 소리 만들기,음량을 키우지 않고 밀도 유지하기
15f8e161f598,BRIGHT_CLEAR,65afabf9f19e26b3d48c7535ffc784cca1b2600a2a3edebba4df2956a7b6e4b7,BRIGHTNESS,TIMBRE_STYLE,"현재의 편안한 힘 사용은 유지하면서, 음량을 더 키우지 않고 더 밝고 선명한 음색 만들기",발음으로 선명함 만들기
15f8e161f598,SOFT_SWEET,65afabf9f19e26b3d48c7535ffc784cca1b2600a2a3edebba4df2956a7b6e4b7,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 부드럽고 자연스럽게 구절 이어가기,짧은 구절을 부드럽게 이어보기
15f8e161f598,LIGHT_CLEAR,65afabf9f19e26b3d48c7535ffc784cca1b2600a2a3edebba4df2956a7b6e4b7,BRIGHTNESS,TIMBRE_STYLE,"현재의 편안한 힘 사용은 유지하면서, 음량을 더 키우지 않고 더 밝고 선명한 음색 만들기",가볍게 또렷하게 이어보기
15f8e161f598,WARM_FULL,65afabf9f19e26b3d48c7535ffc784cca1b2600a2a3edebba4df2956a7b6e4b7,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 따뜻하고 풍성한 소리 만들기,음량 없이 중음 밀도 유지하기
15f8e161f598,AIRY_DELICATE,65afabf9f19e26b3d48c7535ffc784cca1b2600a2a3edebba4df2956a7b6e4b7,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 섬세하게 이어가기,작은 강도로 섬세하게 이어보기
15f8e161f598,INTENSE_DISTINCT,65afabf9f19e26b3d48c7535ffc784cca1b2600a2a3edebba4df2956a7b6e4b7,STYLE,TIMBRE_STYLE,음량을 키우지 않고 표현으로 선명도 높이기,음량 없이 표현으로 선명도 높이기
15f8e161f598,RECOMMEND_FOR_ME,65afabf9f19e26b3d48c7535ffc784cca1b2600a2a3edebba4df2956a7b6e4b7,BRIGHTNESS,TIMBRE_STYLE,"현재의 편안한 힘 사용은 유지하면서, 음량을 더 키우지 않고 더 밝고 선명한 음색 만들기",가볍게 또렷하게 이어보기
16b7e83c0418,DENSE_SOLID,399ac26775adbc59e94b65241e87e0ab50367c7052b96bfff3f344368c0dc18c,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 단단하고 밀도 있는 소리 만들기,음량을 키우지 않고 밀도 유지하기
16b7e83c0418,BRIGHT_CLEAR,399ac26775adbc59e94b65241e87e0ab50367c7052b96bfff3f344368c0dc18c,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 밝고 선명한 소리 만들기,발음으로 선명함 만들기
16b7e83c0418,SOFT_SWEET,399ac26775adbc59e94b65241e87e0ab50367c7052b96bfff3f344368c0dc18c,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 부드럽고 자연스럽게 구절 이어가기,짧은 구절을 부드럽게 이어보기
16b7e83c0418,LIGHT_CLEAR,399ac26775adbc59e94b65241e87e0ab50367c7052b96bfff3f344368c0dc18c,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 가볍고 맑은 소리 만들기,가볍게 또렷하게 이어보기
16b7e83c0418,WARM_FULL,399ac26775adbc59e94b65241e87e0ab50367c7052b96bfff3f344368c0dc18c,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 따뜻하고 풍성한 소리 만들기,음량 없이 중음 밀도 유지하기
16b7e83c0418,AIRY_DELICATE,399ac26775adbc59e94b65241e87e0ab50367c7052b96bfff3f344368c0dc18c,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 섬세하게 이어가기,작은 강도로 섬세하게 이어보기
16b7e83c0418,INTENSE_DISTINCT,399ac26775adbc59e94b65241e87e0ab50367c7052b96bfff3f344368c0dc18c,STYLE,TIMBRE_STYLE,음량을 키우지 않고 표현으로 선명도 높이기,음량 없이 표현으로 선명도 높이기
16b7e83c0418,RECOMMEND_FOR_ME,399ac26775adbc59e94b65241e87e0ab50367c7052b96bfff3f344368c0dc18c,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 가볍고 맑은 소리 만들기,가볍게 또렷하게 이어보기
2c9d61ebb9da,DENSE_SOLID,e2ea36a9ac0a7e0012e866c87a302a500a7e43e4cd541b04caf4b62f7ccf6897,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 단단하고 밀도 있는 소리 만들기,음량을 키우지 않고 밀도 유지하기
2c9d61ebb9da,BRIGHT_CLEAR,e2ea36a9ac0a7e0012e866c87a302a500a7e43e4cd541b04caf4b62f7ccf6897,BRIGHTNESS,TIMBRE_STYLE,"현재의 편안한 힘 사용은 유지하면서, 음량을 더 키우지 않고 더 밝고 선명한 음색 만들기",발음으로 선명함 만들기
2c9d61ebb9da,SOFT_SWEET,e2ea36a9ac0a7e0012e866c87a302a500a7e43e4cd541b04caf4b62f7ccf6897,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 부드럽고 자연스럽게 구절 이어가기,짧은 구절을 부드럽게 이어보기
2c9d61ebb9da,LIGHT_CLEAR,e2ea36a9ac0a7e0012e866c87a302a500a7e43e4cd541b04caf4b62f7ccf6897,BRIGHTNESS,TIMBRE_STYLE,"현재의 편안한 힘 사용은 유지하면서, 음량을 더 키우지 않고 더 밝고 선명한 음색 만들기",가볍게 또렷하게 이어보기
2c9d61ebb9da,WARM_FULL,e2ea36a9ac0a7e0012e866c87a302a500a7e43e4cd541b04caf4b62f7ccf6897,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 따뜻하고 풍성한 소리 만들기,음량 없이 중음 밀도 유지하기
2c9d61ebb9da,AIRY_DELICATE,e2ea36a9ac0a7e0012e866c87a302a500a7e43e4cd541b04caf4b62f7ccf6897,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 섬세하게 이어가기,작은 강도로 섬세하게 이어보기
2c9d61ebb9da,INTENSE_DISTINCT,e2ea36a9ac0a7e0012e866c87a302a500a7e43e4cd541b04caf4b62f7ccf6897,STYLE,TIMBRE_STYLE,음량을 키우지 않고 표현으로 선명도 높이기,음량 없이 표현으로 선명도 높이기
2c9d61ebb9da,RECOMMEND_FOR_ME,e2ea36a9ac0a7e0012e866c87a302a500a7e43e4cd541b04caf4b62f7ccf6897,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 부드럽고 자연스럽게 구절 이어가기,짧은 구절을 부드럽게 이어보기
357eeb649bd6,DENSE_SOLID,f23f8145226a3b4e8204446403458b955776b00767acc71c350569f69ac66be0,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 단단하고 밀도 있는 소리 만들기,음량을 키우지 않고 밀도 유지하기
357eeb649bd6,BRIGHT_CLEAR,f23f8145226a3b4e8204446403458b955776b00767acc71c350569f69ac66be0,BRIGHTNESS,TIMBRE_STYLE,"현재의 편안한 힘 사용은 유지하면서, 음량을 더 키우지 않고 더 밝고 선명한 음색 만들기",발음으로 선명함 만들기
357eeb649bd6,SOFT_SWEET,f23f8145226a3b4e8204446403458b955776b00767acc71c350569f69ac66be0,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 부드럽고 자연스럽게 구절 이어가기,짧은 구절을 부드럽게 이어보기
357eeb649bd6,LIGHT_CLEAR,f23f8145226a3b4e8204446403458b955776b00767acc71c350569f69ac66be0,BRIGHTNESS,TIMBRE_STYLE,"현재의 편안한 힘 사용은 유지하면서, 음량을 더 키우지 않고 더 밝고 선명한 음색 만들기",가볍게 또렷하게 이어보기
357eeb649bd6,WARM_FULL,f23f8145226a3b4e8204446403458b955776b00767acc71c350569f69ac66be0,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 따뜻하고 풍성한 소리 만들기,음량 없이 중음 밀도 유지하기
357eeb649bd6,AIRY_DELICATE,f23f8145226a3b4e8204446403458b955776b00767acc71c350569f69ac66be0,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 섬세하게 이어가기,작은 강도로 섬세하게 이어보기
357eeb649bd6,INTENSE_DISTINCT,f23f8145226a3b4e8204446403458b955776b00767acc71c350569f69ac66be0,STYLE,TIMBRE_STYLE,음량을 키우지 않고 표현으로 선명도 높이기,음량 없이 표현으로 선명도 높이기
357eeb649bd6,RECOMMEND_FOR_ME,f23f8145226a3b4e8204446403458b955776b00767acc71c350569f69ac66be0,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 따뜻하고 풍성한 소리 만들기,음량 없이 중음 밀도 유지하기
36a7bd4286b4,DENSE_SOLID,4dbeb8a27cc17273abfc376159542e84a314c009f2654cb20ea4e84cd0cc7a4d,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 단단하고 밀도 있는 소리 만들기,음량을 키우지 않고 밀도 유지하기
36a7bd4286b4,BRIGHT_CLEAR,4dbeb8a27cc17273abfc376159542e84a314c009f2654cb20ea4e84cd0cc7a4d,BRIGHTNESS,TIMBRE_STYLE,"현재의 편안한 힘 사용은 유지하면서, 음량을 더 키우지 않고 더 밝고 선명한 음색 만들기",발음으로 선명함 만들기
36a7bd4286b4,SOFT_SWEET,4dbeb8a27cc17273abfc376159542e84a314c009f2654cb20ea4e84cd0cc7a4d,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 부드럽고 자연스럽게 구절 이어가기,짧은 구절을 부드럽게 이어보기
36a7bd4286b4,LIGHT_CLEAR,4dbeb8a27cc17273abfc376159542e84a314c009f2654cb20ea4e84cd0cc7a4d,BRIGHTNESS,TIMBRE_STYLE,"현재의 편안한 힘 사용은 유지하면서, 음량을 더 키우지 않고 더 밝고 선명한 음색 만들기",가볍게 또렷하게 이어보기
36a7bd4286b4,WARM_FULL,4dbeb8a27cc17273abfc376159542e84a314c009f2654cb20ea4e84cd0cc7a4d,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 따뜻하고 풍성한 소리 만들기,음량 없이 중음 밀도 유지하기
36a7bd4286b4,AIRY_DELICATE,4dbeb8a27cc17273abfc376159542e84a314c009f2654cb20ea4e84cd0cc7a4d,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 섬세하게 이어가기,작은 강도로 섬세하게 이어보기
36a7bd4286b4,INTENSE_DISTINCT,4dbeb8a27cc17273abfc376159542e84a314c009f2654cb20ea4e84cd0cc7a4d,STYLE,TIMBRE_STYLE,음량을 키우지 않고 표현으로 선명도 높이기,음량 없이 표현으로 선명도 높이기
36a7bd4286b4,RECOMMEND_FOR_ME,4dbeb8a27cc17273abfc376159542e84a314c009f2654cb20ea4e84cd0cc7a4d,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 부드럽고 자연스럽게 구절 이어가기,짧은 구절을 부드럽게 이어보기
37db691d1416,DENSE_SOLID,5f66f4fce73406066c9e5941ad7ed24c2fbd214ccbe6af0f99b0304c9e860754,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 단단하고 밀도 있는 소리 만들기,음량을 키우지 않고 밀도 유지하기
37db691d1416,BRIGHT_CLEAR,5f66f4fce73406066c9e5941ad7ed24c2fbd214ccbe6af0f99b0304c9e860754,BRIGHTNESS,TIMBRE_STYLE,"현재의 편안한 힘 사용은 유지하면서, 음량을 더 키우지 않고 더 밝고 선명한 음색 만들기",발음으로 선명함 만들기
37db691d1416,SOFT_SWEET,5f66f4fce73406066c9e5941ad7ed24c2fbd214ccbe6af0f99b0304c9e860754,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 부드럽고 자연스럽게 구절 이어가기,짧은 구절을 부드럽게 이어보기
37db691d1416,LIGHT_CLEAR,5f66f4fce73406066c9e5941ad7ed24c2fbd214ccbe6af0f99b0304c9e860754,BRIGHTNESS,TIMBRE_STYLE,"현재의 편안한 힘 사용은 유지하면서, 음량을 더 키우지 않고 더 밝고 선명한 음색 만들기",가볍게 또렷하게 이어보기
37db691d1416,WARM_FULL,5f66f4fce73406066c9e5941ad7ed24c2fbd214ccbe6af0f99b0304c9e860754,STYLE,TIMBRE_STYLE,음량을 키우지 않고 더 따뜻하고 풍성한 소리 만들기,음량 없이 중음 밀도 유지하기
37db691d1416,AIRY_DELICATE,5f66f4fce73406066c9e5941ad7ed24c2fbd214ccbe6af0f99b0304c9e860754,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 섬세하게 이어가기,작은 강도로 섬세하게 이어보기
37db691d1416,INTENSE_DISTINCT,5f66f4fce73406066c9e5941ad7ed24c2fbd214ccbe6af0f99b0304c9e860754,STYLE,TIMBRE_STYLE,음량을 키우지 않고 표현으로 선명도 높이기,음량 없이 표현으로 선명도 높이기
37db691d1416,RECOMMEND_FOR_ME,5f66f4fce73406066c9e5941ad7ed24c2fbd214ccbe6af0f99b0304c9e860754,STYLE,TIMBRE_STYLE,힘을 더 쓰지 않고 더 부드럽고 자연스럽게 구절 이어가기,짧은 구절을 부드럽게 이어보기
